"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'api-ms-win-core-errorhandling-l1-1-0.dll!GetLastError' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'api-ms-win-core-winrt-l1-1-0.dll!RoInitialize' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'api-ms-win-core-localization-l1-2-0.dll!IsValidLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'api-ms-win-core-localization-l1-2-0.dll!ResolveLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'api-ms-win-core-localization-l1-2-0.dll!GetCPInfoExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke '#6' resolved to 'oleaut32.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv6AddressToStringExW' resolved to 'ntdll.dll!RtlIpv6AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv4AddressToStringExW' resolved to 'ntdll.dll!RtlIpv4AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-0.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.16299.0\um\x86\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 199 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\csc\csc.exe /noconfig @""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\NewsApp.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 163 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 163 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 187 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 190 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 191 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 205 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 228 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 229 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 63 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 71 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 71 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 72 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 76 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 76 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 82 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 92 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 93 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 93 MB."
"Message",Normal,"Running 'GetType' transform, heap at 93 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 94 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 94 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 94 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 97 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 97 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 106 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 106 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 106 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 106 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 112 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 113 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 93 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 93 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 93 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 126 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 127 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 129 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 129 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 129 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 132 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 132 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 157 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 40157 |        170 | Analysis"
"Message",Normal," 26520 |        -36 | GenerateCodeAndCompile"
"Message",Normal," 10830 |         12 | WriteAssemblies"
"Message",Normal,"  7766 |         25 | Reducer"
"Message",Normal,"  5561 |         18 | Mcg"
"Message",Normal,"  2138 |         24 | ReducedCopyInitialize"
"Message",Normal,"  1703 |         33 | CreateMetadata"
"Message",Normal,"  1488 |          1 | ReducedCopyComplete"
"Message",Normal,"  1225 |         23 | ReducedCopyMethodBodies"
"Message",Normal,"   706 |          1 | ReducedCopyPopulateTypes"
"Message",Normal,"   697 |          6 | McgTypeOf"
"Message",Normal,"   686 |        -20 | LazyGenerics"
"Message",Normal,"   564 |       -166 | ReducedCopyCleanup"
"Message",Normal,"   349 |          4 | McgRedirect"
"Message",Normal,"   349 |         14 | ReducedCopyLateMetadata"
"Message",Normal,"   320 |          9 | StaticInitData"
"Message",Normal,"   281 |         10 | ExceptionMiniaturizer"
"Message",Normal,"   192 |          0 | McgRedirect"
"Message",Normal,"   133 |          3 | TypeofTypeHandle"
"Message",Normal,"   102 |          1 | DelegateCtorCall"
"Message",Normal,"    97 |          6 | Delegate"
"Message",Normal,"    75 |          1 | SaveRVAStatics"
"Message",Normal,"    72 |          0 | DumpNativeResources"
"Message",Normal,"    70 |          3 | ReducedCopyEmptyTypes"
"Message",Normal,"    56 |          1 | McgAccessor"
"Message",Normal,"    39 |          1 | GetType"
"Message",Normal,"    36 |          8 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"    30 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    28 |          0 | ScrubOpenCalls"
"Message",Normal,"    27 |          2 | ReflectionInvoke"
"Message",Normal,"    22 |          0 | McgFixups"
"Message",Normal,"    19 |          3 | ReflectionMappingInfoEmit"
"Message",Normal,"    14 |          0 | Attribute"
"Message",Normal,"    10 |          0 | StartupCodeInjector"
"Message",Normal,"     9 |          0 | ValueType"
"Message",Normal,"     8 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     6 |          1 | EventSource"
"Message",Normal,"     2 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     2 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.7.25927.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 9475 methods."
"Message",Low,"Scanning 3473 methods."
"Message",Low,"Scanning 1971 methods."
"Message",Low,"Scanning 1160 methods."
"Message",Low,"Scanning 2245 methods."
"Message",Low,"Scanning 1526 methods."
"Message",Low,"Scanning 991 methods."
"Message",Low,"Scanning 838 methods."
"Message",Low,"Scanning 1004 methods."
"Message",Low,"Scanning 935 methods."
"Message",Low,"Scanning 857 methods."
"Message",Low,"Scanning 561 methods."
"Message",Low,"Scanning 453 methods."
"Message",Low,"Scanning 252 methods."
"Message",Low,"Scanning 148 methods."
"Message",Low,"Scanning 64 methods."
"Message",Low,"Scanning 57 methods."
"Message",Low,"Scanning 29 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 26065 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 4 methods."
"Message",Low,"Compiling 30 methods."
"Message",Low,"Successfully generated 'C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |      110 |   144485 |   144485 |   144375 |   144485 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       144485 ms"
"Message",Normal,"System time per command: 144485 ms"
"Message",Normal,"Total duration:          144375 ms"
"Message",Normal,"Total lifetime:          144485 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       31 |      250 |      250 |      219 |      250 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       250 ms"
"Message",Normal,"System time per command: 250 ms"
"Message",Normal,"Total duration:          219 ms"
"Message",Normal,"Total lifetime:          250 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\ILTransformed\NewsApp.res' at offset 0."
"Message",Normal," Added 'C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1368."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\rhbindargs.NewsApp.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.mdilexe"
"Message",Low,"MDILPDB: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.mdilpdb"
"Message",Low,"IL: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\MDIL\NewsApp.ilexe"
"Message",Low,"NI: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\Native\NewsApp.dll"
"Message",Low,"SHIM: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\Native\NewsApp.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\Native\NewsApp.pdb"
"Message",Low,"Produced C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\Native\NewsApp.dll in 7.901 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\1.7.3\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\mary\source\repos\NewsApp-UniversalWindows-\NewsApp\NewsApp\obj\x86\Release\ilc\intermediate\rhbindargs.NewsApp.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       31 |     8344 |     8344 |     8313 |     8344 | [0] rhbind NewsApp"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       8344 ms"
"Message",Normal,"System time per command: 8344 ms"
"Message",Normal,"Total duration:          8313 ms"
"Message",Normal,"Total lifetime:          8344 ms"
"Message",Normal,"Requested DOP:           2"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
